% time	cellId	IMSI	RNTI	rsrp	sinr	ComponentCarrierId
0.241214	1	12	71	4.89233e-14	103.139	0
0.241214	1	6	22	4.89233e-14	103.139	0
0.241214	1	11	1	4.89233e-14	103.139	0
0.241214	1	9	77	4.89233e-14	103.139	0
0.241214	2	8	91	4.88542e-14	102.994	1
0.241214	2	2	100	4.88542e-14	102.994	1
0.241214	2	1	45	4.88542e-14	102.994	1
0.241214	2	6	22	4.88542e-14	102.994	1
0.241214	2	7	56	4.88542e-14	102.994	1
0.241214	2	3	10	4.88542e-14	102.994	1
0.241214	2	9	77	4.88542e-14	102.994	1
0.241214	2	12	71	4.88542e-14	102.994	1
0.241214	2	13	95	4.88542e-14	102.994	1
0.241214	2	14	80	4.88542e-14	102.994	1
0.241214	2	10	98	4.88542e-14	102.994	1
0.241214	2	11	1	4.88542e-14	102.994	1
0.241214	2	4	33	4.88542e-14	102.994	1
0.241214	2	5	86	4.88542e-14	102.994	1
0.241214	2	15	64	4.88542e-14	102.994	1
0.242214	1	1	45	4.89233e-14	103.139	0
0.242214	1	3	10	4.89233e-14	103.139	0
0.242214	1	4	33	4.89233e-14	103.139	0
0.242214	1	2	100	4.89233e-14	103.139	0
0.242214	1	14	80	4.89233e-14	103.139	0
0.242214	1	10	98	4.89233e-14	103.139	0
0.242214	1	7	56	4.89233e-14	103.139	0
0.242214	1	13	95	4.89233e-14	103.139	0
0.242214	1	8	91	4.89233e-14	103.139	0
0.242214	1	5	86	4.89233e-14	103.139	0
0.242214	1	15	64	4.89233e-14	103.139	0
0.242214	1	12	71	4.89233e-14	103.139	0
0.242214	1	6	22	4.89233e-14	103.139	0
0.242214	1	11	1	4.89233e-14	103.139	0
0.242214	1	9	77	4.89233e-14	103.139	0
0.242214	2	8	91	4.88542e-14	102.994	1
0.242214	2	2	100	4.88542e-14	102.994	1
0.242214	2	1	45	4.88542e-14	102.994	1
0.242214	2	6	22	4.88542e-14	102.994	1
0.242214	2	7	56	4.88542e-14	102.994	1
0.242214	2	3	10	4.88542e-14	102.994	1
0.242214	2	9	77	4.88542e-14	102.994	1
0.242214	2	12	71	4.88542e-14	102.994	1
0.242214	2	13	95	4.88542e-14	102.994	1
0.242214	2	14	80	4.88542e-14	102.994	1
0.242214	2	10	98	4.88542e-14	102.994	1
0.242214	2	11	1	4.88542e-14	102.994	1
0.242214	2	4	33	4.88542e-14	102.994	1
0.242214	2	5	86	4.88542e-14	102.994	1
0.242214	2	15	64	4.88542e-14	102.994	1
0.243214	1	1	45	4.89233e-14	103.139	0
0.243214	1	3	10	4.89233e-14	103.139	0
0.243214	1	4	33	4.89233e-14	103.139	0
0.243214	1	2	100	4.89233e-14	103.139	0
0.243214	1	14	80	4.89233e-14	103.139	0
0.243214	1	10	98	4.89233e-14	103.139	0
0.243214	1	7	56	4.89233e-14	103.139	0
0.243214	1	13	95	4.89233e-14	103.139	0
0.243214	1	8	91	4.89233e-14	103.139	0
0.243214	1	5	86	4.89233e-14	103.139	0
0.243214	1	15	64	4.89233e-14	103.139	0
0.243214	1	12	71	4.89233e-14	103.139	0
0.243214	1	6	22	4.89233e-14	103.139	0
0.243214	1	11	1	4.89233e-14	103.139	0
0.243214	1	9	77	4.89233e-14	103.139	0
0.243214	2	8	91	4.88542e-14	102.994	1
0.243214	2	2	100	4.88542e-14	102.994	1
0.243214	2	1	45	4.88542e-14	102.994	1
0.243214	2	6	22	4.88542e-14	102.994	1
0.243214	2	7	56	4.88542e-14	102.994	1
0.243214	2	3	10	4.88542e-14	102.994	1
0.243214	2	9	77	4.88542e-14	102.994	1
0.243214	2	12	71	4.88542e-14	102.994	1
0.243214	2	13	95	4.88542e-14	102.994	1
0.243214	2	14	80	4.88542e-14	102.994	1
0.243214	2	10	98	4.88542e-14	102.994	1
0.243214	2	11	1	4.88542e-14	102.994	1
0.243214	2	4	33	4.88542e-14	102.994	1
0.243214	2	5	86	4.88542e-14	102.994	1
0.243214	2	15	64	4.88542e-14	102.994	1
0.244214	1	1	45	4.89233e-14	103.139	0
0.244214	1	3	10	4.89233e-14	103.139	0
0.244214	1	4	33	4.89233e-14	103.139	0
0.244214	1	2	100	4.89233e-14	103.139	0
0.244214	1	14	80	4.89233e-14	103.139	0
0.244214	1	10	98	4.89233e-14	103.139	0
0.244214	1	7	56	4.89233e-14	103.139	0
0.244214	1	13	95	4.89233e-14	103.139	0
0.244214	1	8	91	4.89233e-14	103.139	0
0.244214	1	5	86	4.89233e-14	103.139	0
0.244214	1	15	64	4.89233e-14	103.139	0
0.244214	1	12	71	4.89233e-14	103.139	0
0.244214	1	6	22	4.89233e-14	103.139	0
0.244214	1	11	1	4.89233e-14	103.139	0
0.244214	1	9	77	4.89233e-14	103.139	0
0.244214	2	8	91	4.88542e-14	102.994	1
0.244214	2	2	100	4.88542e-14	102.994	1
0.244214	2	1	45	4.88542e-14	102.994	1
0.244214	2	6	22	4.88542e-14	102.994	1
0.244214	2	7	56	4.88542e-14	102.994	1
0.244214	2	3	10	4.88542e-14	102.994	1
0.244214	2	9	77	4.88542e-14	102.994	1
0.244214	2	12	71	4.88542e-14	102.994	1
0.244214	2	13	95	4.88542e-14	102.994	1
0.244214	2	14	80	4.88542e-14	102.994	1
0.244214	2	10	98	4.88542e-14	102.994	1
0.244214	2	11	1	4.88542e-14	102.994	1
0.244214	2	4	33	4.88542e-14	102.994	1
0.244214	2	5	86	4.88542e-14	102.994	1
0.244214	2	15	64	4.88542e-14	102.994	1
0.245214	1	1	45	4.89233e-14	103.139	0
0.245214	1	3	10	4.89233e-14	103.139	0
0.245214	1	4	33	4.89233e-14	103.139	0
0.245214	1	2	100	4.89233e-14	103.139	0
0.245214	1	14	80	4.89233e-14	103.139	0
0.245214	1	10	98	4.89233e-14	103.139	0
0.245214	1	7	56	4.89233e-14	103.139	0
0.245214	1	13	95	4.89233e-14	103.139	0
0.245214	1	8	91	4.89233e-14	103.139	0
0.245214	1	5	86	4.89233e-14	103.139	0
0.245214	1	15	64	4.89233e-14	103.139	0
0.245214	1	12	71	4.89233e-14	103.139	0
0.245214	1	6	22	4.89233e-14	103.139	0
0.245214	1	11	1	4.89233e-14	103.139	0
0.245214	1	9	77	4.89233e-14	103.139	0
0.245214	2	8	91	4.88542e-14	102.994	1
0.245214	2	2	100	4.88542e-14	102.994	1
0.245214	2	1	45	4.88542e-14	102.994	1
0.245214	2	6	22	4.88542e-14	102.994	1
0.245214	2	7	56	4.88542e-14	102.994	1
0.245214	2	3	10	4.88542e-14	102.994	1
0.245214	2	9	77	4.88542e-14	102.994	1
0.245214	2	12	71	4.88542e-14	102.994	1
0.245214	2	13	95	4.88542e-14	102.994	1
0.245214	2	14	80	4.88542e-14	102.994	1
0.245214	2	10	98	4.88542e-14	102.994	1
0.245214	2	11	1	4.88542e-14	102.994	1
0.245214	2	4	33	4.88542e-14	102.994	1
0.245214	2	5	86	4.88542e-14	102.994	1
0.245214	2	15	64	4.88542e-14	102.994	1
0.246214	1	1	45	4.89233e-14	103.139	0
0.246214	1	3	10	4.89233e-14	103.139	0
0.246214	1	4	33	4.89233e-14	103.139	0
0.246214	1	2	100	4.89233e-14	103.139	0
0.246214	1	14	80	4.89233e-14	103.139	0
0.246214	1	10	98	4.89233e-14	103.139	0
0.246214	1	7	56	4.89233e-14	103.139	0
0.246214	1	13	95	4.89233e-14	103.139	0
0.246214	1	8	91	4.89233e-14	103.139	0
0.246214	1	5	86	4.89233e-14	103.139	0
0.246214	1	15	64	4.89233e-14	103.139	0
0.246214	1	12	71	4.89233e-14	103.139	0
0.246214	1	6	22	4.89233e-14	103.139	0
0.246214	1	11	1	4.89233e-14	103.139	0
0.246214	1	9	77	4.89233e-14	103.139	0
0.246214	2	8	91	4.88542e-14	102.994	1
0.246214	2	2	100	4.88542e-14	102.994	1
0.246214	2	1	45	4.88542e-14	102.994	1
0.246214	2	6	22	4.88542e-14	102.994	1
0.246214	2	7	56	4.88542e-14	102.994	1
0.246214	2	3	10	4.88542e-14	102.994	1
0.246214	2	9	77	4.88542e-14	102.994	1
0.246214	2	12	71	4.88542e-14	102.994	1
0.246214	2	13	95	4.88542e-14	102.994	1
0.246214	2	14	80	4.88542e-14	102.994	1
0.246214	2	10	98	4.88542e-14	102.994	1
0.246214	2	11	1	4.88542e-14	102.994	1
0.246214	2	4	33	4.88542e-14	102.994	1
0.246214	2	5	86	4.88542e-14	102.994	1
0.246214	2	15	64	4.88542e-14	102.994	1
0.247214	1	1	45	4.89233e-14	103.139	0
0.247214	1	3	10	4.89233e-14	103.139	0
0.247214	1	4	33	4.89233e-14	103.139	0
0.247214	1	2	100	4.89233e-14	103.139	0
0.247214	1	14	80	4.89233e-14	103.139	0
0.247214	1	10	98	4.89233e-14	103.139	0
0.247214	1	7	56	4.89233e-14	103.139	0
0.247214	1	13	95	4.89233e-14	103.139	0
0.247214	1	8	91	4.89233e-14	103.139	0
0.247214	1	5	86	4.89233e-14	103.139	0
0.247214	1	15	64	4.89233e-14	103.139	0
0.247214	1	12	71	4.89233e-14	103.139	0
0.247214	1	6	22	4.89233e-14	103.139	0
0.247214	1	11	1	4.89233e-14	103.139	0
0.247214	1	9	77	4.89233e-14	103.139	0
0.247214	2	8	91	4.88542e-14	102.994	1
0.247214	2	2	100	4.88542e-14	102.994	1
0.247214	2	1	45	4.88542e-14	102.994	1
0.247214	2	6	22	4.88542e-14	102.994	1
0.247214	2	7	56	4.88542e-14	102.994	1
0.247214	2	3	10	4.88542e-14	102.994	1
0.247214	2	9	77	4.88542e-14	102.994	1
0.247214	2	12	71	4.88542e-14	102.994	1
0.247214	2	13	95	4.88542e-14	102.994	1
0.247214	2	14	80	4.88542e-14	102.994	1
0.247214	2	10	98	4.88542e-14	102.994	1
0.247214	2	11	1	4.88542e-14	102.994	1
0.247214	2	4	33	4.88542e-14	102.994	1
0.247214	2	5	86	4.88542e-14	102.994	1
0.247214	2	15	64	4.88542e-14	102.994	1
0.248214	1	1	45	4.89233e-14	103.139	0
0.248214	1	3	10	4.89233e-14	103.139	0
0.248214	1	4	33	4.89233e-14	103.139	0
0.248214	1	2	100	4.89233e-14	103.139	0
0.248214	1	14	80	4.89233e-14	103.139	0
0.248214	1	10	98	4.89233e-14	103.139	0
0.248214	1	7	56	4.89233e-14	103.139	0
0.248214	1	13	95	4.89233e-14	103.139	0
0.248214	1	8	91	4.89233e-14	103.139	0
0.248214	1	5	86	4.89233e-14	103.139	0
0.248214	1	15	64	4.89233e-14	103.139	0
0.248214	1	12	71	4.89233e-14	103.139	0
0.248214	1	6	22	4.89233e-14	103.139	0
0.248214	1	11	1	4.89233e-14	103.139	0
0.248214	1	9	77	4.89233e-14	103.139	0
0.248214	2	8	91	4.88542e-14	102.994	1
0.248214	2	2	100	4.88542e-14	102.994	1
0.248214	2	1	45	4.88542e-14	102.994	1
0.248214	2	6	22	4.88542e-14	102.994	1
0.248214	2	7	56	4.88542e-14	102.994	1
0.248214	2	3	10	4.88542e-14	102.994	1
0.248214	2	9	77	4.88542e-14	102.994	1
0.248214	2	12	71	4.88542e-14	102.994	1
0.248214	2	13	95	4.88542e-14	102.994	1
0.248214	2	14	80	4.88542e-14	102.994	1
0.248214	2	10	98	4.88542e-14	102.994	1
0.248214	2	11	1	4.88542e-14	102.994	1
0.248214	2	4	33	4.88542e-14	102.994	1
0.248214	2	5	86	4.88542e-14	102.994	1
0.248214	2	15	64	4.88542e-14	102.994	1
0.249214	1	1	45	4.89233e-14	103.139	0
0.249214	1	3	10	4.89233e-14	103.139	0
0.249214	1	4	33	4.89233e-14	103.139	0
0.249214	1	2	100	4.89233e-14	103.139	0
0.249214	1	14	80	4.89233e-14	103.139	0
0.249214	1	10	98	4.89233e-14	103.139	0
0.249214	1	7	56	4.89233e-14	103.139	0
0.249214	1	13	95	4.89233e-14	103.139	0
0.249214	1	8	91	4.89233e-14	103.139	0
0.249214	1	5	86	4.89233e-14	103.139	0
0.249214	1	15	64	4.89233e-14	103.139	0
0.249214	1	12	71	4.89233e-14	103.139	0
0.249214	1	6	22	4.89233e-14	103.139	0
0.249214	1	11	1	4.89233e-14	103.139	0
0.249214	1	9	77	4.89233e-14	103.139	0
0.249214	2	8	91	4.88542e-14	102.994	1
0.249214	2	2	100	4.88542e-14	102.994	1
0.249214	2	1	45	4.88542e-14	102.994	1
0.249214	2	6	22	4.88542e-14	102.994	1
0.249214	2	7	56	4.88542e-14	102.994	1
0.249214	2	3	10	4.88542e-14	102.994	1
0.249214	2	9	77	4.88542e-14	102.994	1
0.249214	2	12	71	4.88542e-14	102.994	1
0.249214	2	13	95	4.88542e-14	102.994	1
0.249214	2	14	80	4.88542e-14	102.994	1
0.249214	2	10	98	4.88542e-14	102.994	1
0.249214	2	11	1	4.88542e-14	102.994	1
0.249214	2	4	33	4.88542e-14	102.994	1
0.249214	2	5	86	4.88542e-14	102.994	1
0.249214	2	15	64	4.88542e-14	102.994	1
0.250214	1	1	45	4.89233e-14	103.139	0
0.250214	1	3	10	4.89233e-14	103.139	0
0.250214	1	4	33	4.89233e-14	103.139	0
0.250214	1	2	100	4.89233e-14	103.139	0
0.250214	1	14	80	4.89233e-14	103.139	0
0.250214	1	10	98	4.89233e-14	103.139	0
0.250214	1	7	56	4.89233e-14	103.139	0
0.250214	1	13	95	4.89233e-14	103.139	0
0.250214	1	8	91	4.89233e-14	103.139	0
0.250214	1	5	86	4.89233e-14	103.139	0
0.250214	1	15	64	4.89233e-14	103.139	0
0.250214	1	12	71	4.89233e-14	103.139	0
0.250214	1	6	22	4.89233e-14	103.139	0
0.250214	1	11	1	4.89233e-14	103.139	0
0.250214	1	9	77	4.89233e-14	103.139	0
0.250214	2	8	91	4.88542e-14	102.994	1
0.250214	2	2	100	4.88542e-14	102.994	1
0.250214	2	1	45	4.88542e-14	102.994	1
0.250214	2	6	22	4.88542e-14	102.994	1
0.250214	2	7	56	4.88542e-14	102.994	1
0.250214	2	3	10	4.88542e-14	102.994	1
0.250214	2	9	77	4.88542e-14	102.994	1
0.250214	2	12	71	4.88542e-14	102.994	1
0.250214	2	13	95	4.88542e-14	102.994	1
0.250214	2	14	80	4.88542e-14	102.994	1
0.250214	2	10	98	4.88542e-14	102.994	1
0.250214	2	11	1	4.88542e-14	102.994	1
0.250214	2	4	33	4.88542e-14	102.994	1
0.250214	2	5	86	4.88542e-14	102.994	1
0.250214	2	15	64	4.88542e-14	102.994	1
0.251214	1	1	45	4.89233e-14	103.139	0
0.251214	1	3	10	4.89233e-14	103.139	0
0.251214	1	4	33	4.89233e-14	103.139	0
0.251214	1	2	100	4.89233e-14	103.139	0
0.251214	1	14	80	4.89233e-14	103.139	0
0.251214	1	10	98	4.89233e-14	103.139	0
0.251214	1	7	56	4.89233e-14	103.139	0
0.251214	1	13	95	4.89233e-14	103.139	0
0.251214	1	8	91	4.89233e-14	103.139	0
0.251214	1	5	86	4.89233e-14	103.139	0
0.251214	1	15	64	4.89233e-14	103.139	0
0.251214	1	12	71	4.89233e-14	103.139	0
0.251214	1	6	22	4.89233e-14	103.139	0
0.251214	1	11	1	4.89233e-14	103.139	0
0.251214	1	9	77	4.89233e-14	103.139	0
0.251214	2	8	91	4.88542e-14	102.994	1
0.251214	2	2	100	4.88542e-14	102.994	1
0.251214	2	1	45	4.88542e-14	102.994	1
0.251214	2	6	22	4.88542e-14	102.994	1
0.251214	2	7	56	4.88542e-14	102.994	1
0.251214	2	3	10	4.88542e-14	102.994	1
0.251214	2	9	77	4.88542e-14	102.994	1
0.251214	2	12	71	4.88542e-14	102.994	1
0.251214	2	13	95	4.88542e-14	102.994	1
0.251214	2	14	80	4.88542e-14	102.994	1
0.251214	2	10	98	4.88542e-14	102.994	1
0.251214	2	11	1	4.88542e-14	102.994	1
0.251214	2	4	33	4.88542e-14	102.994	1
0.251214	2	5	86	4.88542e-14	102.994	1
0.251214	2	15	64	4.88542e-14	102.994	1
0.252214	1	1	45	4.89233e-14	103.139	0
0.252214	1	3	10	4.89233e-14	103.139	0
0.252214	1	4	33	4.89233e-14	103.139	0
0.252214	1	2	100	4.89233e-14	103.139	0
0.252214	1	14	80	4.89233e-14	103.139	0
0.252214	1	10	98	4.89233e-14	103.139	0
0.252214	1	7	56	4.89233e-14	103.139	0
0.252214	1	13	95	4.89233e-14	103.139	0
0.252214	1	8	91	4.89233e-14	103.139	0
0.252214	1	5	86	4.89233e-14	103.139	0
0.252214	1	15	64	4.89233e-14	103.139	0
0.252214	1	12	71	4.89233e-14	103.139	0
0.252214	1	6	22	4.89233e-14	103.139	0
0.252214	1	11	1	4.89233e-14	103.139	0
0.252214	1	9	77	4.89233e-14	103.139	0
0.252214	2	8	91	4.88542e-14	102.994	1
0.252214	2	2	100	4.88542e-14	102.994	1
0.252214	2	1	45	4.88542e-14	102.994	1
0.252214	2	6	22	4.88542e-14	102.994	1
0.252214	2	7	56	4.88542e-14	102.994	1
0.252214	2	3	10	4.88542e-14	102.994	1
0.252214	2	9	77	4.88542e-14	102.994	1
0.252214	2	12	71	4.88542e-14	102.994	1
0.252214	2	13	95	4.88542e-14	102.994	1
0.252214	2	14	80	4.88542e-14	102.994	1
0.252214	2	10	98	4.88542e-14	102.994	1
0.252214	2	11	1	4.88542e-14	102.994	1
0.252214	2	4	33	4.88542e-14	102.994	1
0.252214	2	5	86	4.88542e-14	102.994	1
0.252214	2	15	64	4.88542e-14	102.994	1
0.253214	1	1	45	4.89233e-14	103.139	0
0.253214	1	3	10	4.89233e-14	103.139	0
0.253214	1	4	33	4.89233e-14	103.139	0
0.253214	1	2	100	4.89233e-14	103.139	0
0.253214	1	14	80	4.89233e-14	103.139	0
0.253214	1	10	98	4.89233e-14	103.139	0
0.253214	1	7	56	4.89233e-14	103.139	0
0.253214	1	13	95	4.89233e-14	103.139	0
0.253214	1	8	91	4.89233e-14	103.139	0
0.253214	1	5	86	4.89233e-14	103.139	0
0.253214	1	15	64	4.89233e-14	103.139	0
0.253214	1	12	71	4.89233e-14	103.139	0
0.253214	1	6	22	4.89233e-14	103.139	0
0.253214	1	11	1	4.89233e-14	103.139	0
0.253214	1	9	77	4.89233e-14	103.139	0
0.253214	2	8	91	4.88542e-14	102.994	1
0.253214	2	2	100	4.88542e-14	102.994	1
0.253214	2	1	45	4.88542e-14	102.994	1
0.253214	2	6	22	4.88542e-14	102.994	1
0.253214	2	7	56	4.88542e-14	102.994	1
0.253214	2	3	10	4.88542e-14	102.994	1
0.253214	2	9	77	4.88542e-14	102.994	1
0.253214	2	12	71	4.88542e-14	102.994	1
0.253214	2	13	95	4.88542e-14	102.994	1
0.253214	2	14	80	4.88542e-14	102.994	1
0.253214	2	10	98	4.88542e-14	102.994	1
0.253214	2	11	1	4.88542e-14	102.994	1
0.253214	2	4	33	4.88542e-14	102.994	1
0.253214	2	5	86	4.88542e-14	102.994	1
0.253214	2	15	64	4.88542e-14	102.994	1
0.254214	1	1	45	4.89233e-14	103.139	0
0.254214	1	3	10	4.89233e-14	103.139	0
0.254214	1	4	33	4.89233e-14	103.139	0
0.254214	1	2	100	4.89233e-14	103.139	0
0.254214	1	14	80	4.89233e-14	103.139	0
0.254214	1	10	98	4.89233e-14	103.139	0
0.254214	1	7	56	4.89233e-14	103.139	0
0.254214	1	13	95	4.89233e-14	103.139	0
0.254214	1	8	91	4.89233e-14	103.139	0
0.254214	1	5	86	4.89233e-14	103.139	0
0.254214	1	15	64	4.89233e-14	103.139	0
0.254214	1	12	71	4.89233e-14	103.139	0
0.254214	1	6	22	4.89233e-14	103.139	0
0.254214	1	11	1	4.89233e-14	103.139	0
0.254214	1	9	77	4.89233e-14	103.139	0
0.254214	2	8	91	4.88542e-14	102.994	1
0.254214	2	2	100	4.88542e-14	102.994	1
0.254214	2	1	45	4.88542e-14	102.994	1
0.254214	2	6	22	4.88542e-14	102.994	1
0.254214	2	7	56	4.88542e-14	102.994	1
0.254214	2	3	10	4.88542e-14	102.994	1
0.254214	2	9	77	4.88542e-14	102.994	1
0.254214	2	12	71	4.88542e-14	102.994	1
0.254214	2	13	95	4.88542e-14	102.994	1
0.254214	2	14	80	4.88542e-14	102.994	1
0.254214	2	10	98	4.88542e-14	102.994	1
0.254214	2	11	1	4.88542e-14	102.994	1
0.254214	2	4	33	4.88542e-14	102.994	1
0.254214	2	5	86	4.88542e-14	102.994	1
0.254214	2	15	64	4.88542e-14	102.994	1
0.255214	1	1	45	4.89233e-14	103.139	0
0.255214	1	3	10	4.89233e-14	103.139	0
0.255214	1	4	33	4.89233e-14	103.139	0
0.255214	1	2	100	4.89233e-14	103.139	0
0.255214	1	14	80	4.89233e-14	103.139	0
0.255214	1	10	98	4.89233e-14	103.139	0
0.255214	1	7	56	4.89233e-14	103.139	0
0.255214	1	13	95	4.89233e-14	103.139	0
0.255214	1	8	91	4.89233e-14	103.139	0
0.255214	1	5	86	4.89233e-14	103.139	0
0.255214	1	15	64	4.89233e-14	103.139	0
0.255214	1	12	71	4.89233e-14	103.139	0
0.255214	1	6	22	4.89233e-14	103.139	0
0.255214	1	11	1	4.89233e-14	103.139	0
0.255214	1	9	77	4.89233e-14	103.139	0
0.255214	2	8	91	4.88542e-14	102.994	1
0.255214	2	2	100	4.88542e-14	102.994	1
0.255214	2	1	45	4.88542e-14	102.994	1
0.255214	2	6	22	4.88542e-14	102.994	1
0.255214	2	7	56	4.88542e-14	102.994	1
0.255214	2	3	10	4.88542e-14	102.994	1
0.255214	2	9	77	4.88542e-14	102.994	1
0.255214	2	12	71	4.88542e-14	102.994	1
0.255214	2	13	95	4.88542e-14	102.994	1
0.255214	2	14	80	4.88542e-14	102.994	1
0.255214	2	10	98	4.88542e-14	102.994	1
0.255214	2	11	1	4.88542e-14	102.994	1
0.255214	2	4	33	4.88542e-14	102.994	1
0.255214	2	5	86	4.88542e-14	102.994	1
0.255214	2	15	64	4.88542e-14	102.994	1
0.256214	1	1	45	4.89233e-14	103.139	0
0.256214	1	3	10	4.89233e-14	103.139	0
0.256214	1	4	33	4.89233e-14	103.139	0
0.256214	1	2	100	4.89233e-14	103.139	0
0.256214	1	14	80	4.89233e-14	103.139	0
0.256214	1	10	98	4.89233e-14	103.139	0
0.256214	1	7	56	4.89233e-14	103.139	0
0.256214	1	13	95	4.89233e-14	103.139	0
0.256214	1	8	91	4.89233e-14	103.139	0
0.256214	1	5	86	4.89233e-14	103.139	0
0.256214	1	15	64	4.89233e-14	103.139	0
0.256214	1	12	71	4.89233e-14	103.139	0
0.256214	1	6	22	4.89233e-14	103.139	0
0.256214	1	11	1	4.89233e-14	103.139	0
0.256214	1	9	77	4.89233e-14	103.139	0
0.256214	2	8	91	4.88542e-14	102.994	1
0.256214	2	2	100	4.88542e-14	102.994	1
0.256214	2	1	45	4.88542e-14	102.994	1
0.256214	2	6	22	4.88542e-14	102.994	1
0.256214	2	7	56	4.88542e-14	102.994	1
0.256214	2	3	10	4.88542e-14	102.994	1
0.256214	2	9	77	4.88542e-14	102.994	1
0.256214	2	12	71	4.88542e-14	102.994	1
0.256214	2	13	95	4.88542e-14	102.994	1
0.256214	2	14	80	4.88542e-14	102.994	1
0.256214	2	10	98	4.88542e-14	102.994	1
0.256214	2	11	1	4.88542e-14	102.994	1
0.256214	2	4	33	4.88542e-14	102.994	1
0.256214	2	5	86	4.88542e-14	102.994	1
0.256214	2	15	64	4.88542e-14	102.994	1
0.257214	1	1	45	4.89233e-14	103.139	0
0.257214	1	3	10	4.89233e-14	103.139	0
0.257214	1	4	33	4.89233e-14	103.139	0
0.257214	1	2	100	4.89233e-14	103.139	0
0.257214	1	14	80	4.89233e-14	103.139	0
0.257214	1	10	98	4.89233e-14	103.139	0
0.257214	1	7	56	4.89233e-14	103.139	0
0.257214	1	13	95	4.89233e-14	103.139	0
0.257214	1	8	91	4.89233e-14	103.139	0
0.257214	1	5	86	4.89233e-14	103.139	0
0.257214	1	15	64	4.89233e-14	103.139	0
0.257214	1	12	71	4.89233e-14	103.139	0
0.257214	1	6	22	4.89233e-14	103.139	0
0.257214	1	11	1	4.89233e-14	103.139	0
0.257214	1	9	77	4.89233e-14	103.139	0
0.257214	2	8	91	4.88542e-14	102.994	1
0.257214	2	2	100	4.88542e-14	102.994	1
0.257214	2	1	45	4.88542e-14	102.994	1
0.257214	2	6	22	4.88542e-14	102.994	1
0.257214	2	7	56	4.88542e-14	102.994	1
0.257214	2	3	10	4.88542e-14	102.994	1
0.257214	2	9	77	4.88542e-14	102.994	1
0.257214	2	12	71	4.88542e-14	102.994	1
0.257214	2	13	95	4.88542e-14	102.994	1
0.257214	2	14	80	4.88542e-14	102.994	1
0.257214	2	10	98	4.88542e-14	102.994	1
0.257214	2	11	1	4.88542e-14	102.994	1
0.257214	2	4	33	4.88542e-14	102.994	1
0.257214	2	5	86	4.88542e-14	102.994	1
0.257214	2	15	64	4.88542e-14	102.994	1
0.258214	1	1	45	4.89233e-14	103.139	0
0.258214	1	3	10	4.89233e-14	103.139	0
0.258214	1	4	33	4.89233e-14	103.139	0
0.258214	1	2	100	4.89233e-14	103.139	0
0.258214	1	14	80	4.89233e-14	103.139	0
0.258214	1	10	98	4.89233e-14	103.139	0
0.258214	1	7	56	4.89233e-14	103.139	0
0.258214	1	13	95	4.89233e-14	103.139	0
0.258214	1	8	91	4.89233e-14	103.139	0
0.258214	1	5	86	4.89233e-14	103.139	0
0.258214	1	15	64	4.89233e-14	103.139	0
0.258214	1	12	71	4.89233e-14	103.139	0
0.258214	1	6	22	4.89233e-14	103.139	0
0.258214	1	11	1	4.89233e-14	103.139	0
0.258214	1	9	77	4.89233e-14	103.139	0
0.258214	2	8	91	4.88542e-14	102.994	1
0.258214	2	2	100	4.88542e-14	102.994	1
0.258214	2	1	45	4.88542e-14	102.994	1
0.258214	2	6	22	4.88542e-14	102.994	1
0.258214	2	7	56	4.88542e-14	102.994	1
0.258214	2	3	10	4.88542e-14	102.994	1
0.258214	2	9	77	4.88542e-14	102.994	1
0.258214	2	12	71	4.88542e-14	102.994	1
0.258214	2	13	95	4.88542e-14	102.994	1
0.258214	2	14	80	4.88542e-14	102.994	1
0.258214	2	10	98	4.88542e-14	102.994	1
0.258214	2	11	1	4.88542e-14	102.994	1
0.258214	2	4	33	4.88542e-14	102.994	1
0.258214	2	5	86	4.88542e-14	102.994	1
0.258214	2	15	64	4.88542e-14	102.994	1
0.259214	1	1	45	4.89233e-14	103.139	0
0.259214	1	3	10	4.89233e-14	103.139	0
0.259214	1	4	33	4.89233e-14	103.139	0
0.259214	1	2	100	4.89233e-14	103.139	0
0.259214	1	14	80	4.89233e-14	103.139	0
0.259214	1	10	98	4.89233e-14	103.139	0
0.259214	1	7	56	4.89233e-14	103.139	0
0.259214	1	13	95	4.89233e-14	103.139	0
0.259214	1	8	91	4.89233e-14	103.139	0
0.259214	1	5	86	4.89233e-14	103.139	0
0.259214	1	15	64	4.89233e-14	103.139	0
0.259214	1	12	71	4.89233e-14	103.139	0
0.259214	1	6	22	4.89233e-14	103.139	0
0.259214	1	11	1	4.89233e-14	103.139	0
0.259214	1	9	77	4.89233e-14	103.139	0
0.259214	2	8	91	4.88542e-14	102.994	1
0.259214	2	2	100	4.88542e-14	102.994	1
0.259214	2	1	45	4.88542e-14	102.994	1
0.259214	2	6	22	4.88542e-14	102.994	1
0.259214	2	7	56	4.88542e-14	102.994	1
0.259214	2	3	10	4.88542e-14	102.994	1
0.259214	2	9	77	4.88542e-14	102.994	1
0.259214	2	12	71	4.88542e-14	102.994	1
0.259214	2	13	95	4.88542e-14	102.994	1
0.259214	2	14	80	4.88542e-14	102.994	1
0.259214	2	10	98	4.88542e-14	102.994	1
0.259214	2	11	1	4.88542e-14	102.994	1
0.259214	2	4	33	4.88542e-14	102.994	1
0.259214	2	5	86	4.88542e-14	102.994	1
